CodeReference;CodeSociete;Annee;Mois;CodeApporteur;CodeEtablissement;CodePole;CodeGenre;ValeurCA
BUD;PRO;2008;3;ARB ;E001 ;PDVP;G000;3333
BUD;PRO;2008;3;ARB ;E001 ;PEXP;GIFD;6250
BUD;PRO;2008;3;ARB ;E001 ;PEXP;GIFS;125000
BUD;PRO;2008;3;ARB ;E001 ;PFOR;G000;417
BUD;PRO;2008;3;ARB ;E001 ;PPRO;G000;3333
BUD;PRO;2008;3;ARS ;EPIN ;PEXP;GIFS;25000
BUD;PRO;2008;3;ATB ;ECAE ;PDVP;G000;975
BUD;PRO;2008;3;ATB ;ECAE ;PEXP;GIFS;5330
BUD;PRO;2008;3;ATB ;ECAE ;PFOR;G000;54
BUD;PRO;2008;3;ATB ;ECAE ;PPRO;G000;704
BUD;PRO;2008;3;ATB ;ELHA ;PDVP;G000;6525
BUD;PRO;2008;3;ATB ;ELHA ;PEXP;GIFS;35670
BUD;PRO;2008;3;ATB ;ELHA ;PFOR;G000;363
BUD;PRO;2008;3;ATB ;ELHA ;PPRO;G000;4713
BUD;PRO;2008;3;AVB ;ENIO ;PEXP;GIFD;50000
BUD;PRO;2008;3;AVB ;ENIO ;PEXP;GIFS;75000
BUD;PRO;2008;3;AVB ;ENIO ;PFOR;G000;1250
BUD;PRO;2008;3;AVB ;ENIO ;PPRO;G000;4167
BUD;PRO;2008;4;AAS ;EPBA ;PDVP;G000;25000
BUD;PRO;2008;4;AAS ;EPBA ;PEXP;GIFS;250000
BUD;PRO;2008;4;AAS ;EPBA ;PPRO;G000;8333
BUD;PRO;2008;4;ABD ;EPIN ;PDVP;G000;10000
BUD;PRO;2008;4;ABD ;EPIN ;PEXP;GIFD;1250
BUD;PRO;2008;4;ABD ;EPIN ;PEXP;GIFS;150000
BUD;PRO;2008;4;ABD ;EPIN ;PFOR;G000;417
BUD;PRO;2008;4;ABD ;EPIN ;PPRO;G000;5000
BUD;PRO;2008;4;ABF ;ELAN ;PDVP;G000;16667
BUD;PRO;2008;4;ABF ;ELAN ;PEXP;GIFD;833
BUD;PRO;2008;4;ABF ;ELAN ;PEXP;GIFS;145833
BUD;PRO;2008;4;ABF ;ELAN ;PFOR;G000;833
BUD;PRO;2008;4;ABF ;ELAN ;PPRO;G000;2500
BUD;PRO;2008;4;ACC ;EAIX ;PDVP;G000;2064
BUD;PRO;2008;4;ACC ;EAIX ;PEXP;GIFD;153
BUD;PRO;2008;4;ACC ;EAIX ;PEXP;GIFS;15827
BUD;PRO;2008;4;ACC ;EAIX ;PFOR;G000;153
BUD;PRO;2008;4;ACC ;EAIX ;PPRO;G000;765
BUD;PRO;2008;4;ACC ;ESOP ;PDVP;G000;9186
BUD;PRO;2008;4;ACC ;ESOP ;PEXP;GIFD;680
BUD;PRO;2008;4;ACC ;ESOP ;PEXP;GIFS;70423
BUD;PRO;2008;4;ACC ;ESOP ;PFOR;G000;680
BUD;PRO;2008;4;ACC ;ESOP ;PPRO;G000;3402
BUD;PRO;2008;4;ACS ;ELIL ;PDVP;G000;3333
BUD;PRO;2008;4;ACS ;ELIL ;PEXP;GIFD;7250
BUD;PRO;2008;4;ACS ;ELIL ;PEXP;GIFS;112333
BUD;PRO;2008;4;ACS ;ELIL ;PFOR;G000;833
BUD;PRO;2008;4;ACS ;ELIL ;PPRO;G000;9583
BUD;PRO;2008;4;AE B;ECAE ;PDVP;G000;542
BUD;PRO;2008;4;AE B;ECAE ;PEXP;GIFS;18958
BUD;PRO;2008;4;AE B;ECAE ;PPRO;G000;542
BUD;PRO;2008;4;AE B;ELHA ;PDVP;G000;3625
BUD;PRO;2008;4;AE B;ELHA ;PEXP;GIFS;126875
BUD;PRO;2008;4;AE B;ELHA ;PPRO;G000;3625
BUD;PRO;2008;4;AEB ;ENIO ;PDVP;G000;166667
BUD;PRO;2008;4;AEP ;EBDX ;PDVP;G000;5000
BUD;PRO;2008;4;AEP ;EBDX ;PEXP;GIFD;8333
BUD;PRO;2008;4;AEP ;EBDX ;PEXP;GIFS;141667
BUD;PRO;2008;4;AEP ;EBDX ;PFOR;G000;1667
BUD;PRO;2008;4;AEP ;EBDX ;PPRO;G000;1667
BUD;PRO;2008;4;AFGV;EAIX ;PDVP;G000;2753
BUD;PRO;2008;4;AFGV;EAIX ;PEXP;GIFD;306
BUD;PRO;2008;4;AFGV;EAIX ;PEXP;GIFS;2905
BUD;PRO;2008;4;AFGV;EAIX ;PFOR;G000;612
BUD;PRO;2008;4;AFGV;EAIX ;PPRO;G000;459
BUD;PRO;2008;4;AFGV;ESOP ;PDVP;G000;12248
BUD;PRO;2008;4;AFGV;ESOP ;PEXP;GIFD;1361
BUD;PRO;2008;4;AFGV;ESOP ;PEXP;GIFS;12928
BUD;PRO;2008;4;AFGV;ESOP ;PFOR;G000;2722
BUD;PRO;2008;4;AFGV;ESOP ;PPRO;G000;2041
BUD;PRO;2008;4;AGB ;ENIO ;PEXP;GIFD;41667
BUD;PRO;2008;4;AGB ;ENIO ;PEXP;GIFS;211250
BUD;PRO;2008;4;AGJ ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;4;AGJ ;EPTE ;PEXP;GIFS;144167
BUD;PRO;2008;4;AGJ ;EPTE ;PPRO;G000;18333
BUD;PRO;2008;4;AIZ ;ETRS ;PDVP;G000;1167
BUD;PRO;2008;4;AIZ ;ETRS ;PEXP;GIFD;500
BUD;PRO;2008;4;AIZ ;ETRS ;PEXP;GIFS;30833
BUD;PRO;2008;4;AIZ ;ETRS ;PFOR;G000;167
BUD;PRO;2008;4;AIZ ;ETRS ;PPRO;G000;667
BUD;PRO;2008;4;AJA ;ETOU ;PDVP;G000;3333
BUD;PRO;2008;4;AJA ;ETOU ;PEXP;GIFD;9167
BUD;PRO;2008;4;AJA ;ETOU ;PEXP;GIFS;66667
BUD;PRO;2008;4;AJA ;ETOU ;PFOR;G000;1667
BUD;PRO;2008;4;AJA ;ETOU ;PPRO;G000;2500
BUD;PRO;2008;4;AJS ;ECAE ;PEXP;GIFS;4073
BUD;PRO;2008;4;AJS ;ELHA ;PEXP;GIFS;27260
BUD;PRO;2008;4;AJS ;EROU ;PDVP;G000;7500
BUD;PRO;2008;4;AJS ;EROU ;PEXP;GIFD;625
BUD;PRO;2008;4;AJS ;EROU ;PEXP;GIFS;70083
BUD;PRO;2008;4;AJS ;EROU ;PFOR;G000;833
BUD;PRO;2008;4;AJS ;EROU ;PPRO;G000;5333
BUD;PRO;2008;4;AMB ;E001 ;PDVP;G000;11667
BUD;PRO;2008;4;AMB ;E001 ;PEXP;GIFD;4167
BUD;PRO;2008;4;AMB ;E001 ;PEXP;GIFS;19583
BUD;PRO;2008;4;AMB ;E001 ;PFOR;G000;417
BUD;PRO;2008;4;AMB ;E001 ;PPRO;G000;5000
BUD;PRO;2008;4;ANC ;EREN ;PDVP;G000;108333
BUD;PRO;2008;4;ANC ;EREN ;PEXP;GIFD;833
BUD;PRO;2008;4;ANC ;EREN ;PEXP;GIFS;142500
BUD;PRO;2008;4;ANC ;EREN ;PFOR;G000;2500
BUD;PRO;2008;4;ANC ;EREN ;PPRO;G000;833
BUD;PRO;2008;4;AOL ;EREN ;PDVP;G000;149583
BUD;PRO;2008;4;AOL ;EREN ;PEXP;GIFD;9583
BUD;PRO;2008;4;AOL ;EREN ;PEXP;GIFS;160417
BUD;PRO;2008;4;AOL ;EREN ;PFOR;G000;10833
BUD;PRO;2008;4;AOL ;EREN ;PPRO;G000;14583
BUD;PRO;2008;4;AOP ;ECAE ;PDVP;G000;163
BUD;PRO;2008;4;AOP ;ECAE ;PEXP;GIFD;834
BUD;PRO;2008;4;AOP ;ECAE ;PEXP;GIFS;3055
BUD;PRO;2008;4;AOP ;ECAE ;PPRO;G000;163
BUD;PRO;2008;4;AOP ;ELHA ;PDVP;G000;1088
BUD;PRO;2008;4;AOP ;ELHA ;PEXP;GIFD;5583
BUD;PRO;2008;4;AOP ;ELHA ;PEXP;GIFS;20445
BUD;PRO;2008;4;AOP ;ELHA ;PPRO;G000;1088
BUD;PRO;2008;4;AOP ;EROU ;PDVP;G000;2917
BUD;PRO;2008;4;AOP ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;4;AOP ;EROU ;PEXP;GIFS;37250
BUD;PRO;2008;4;AOP ;EROU ;PPRO;G000;5833
BUD;PRO;2008;4;AOS ;EPIN ;PEXP;GIFS;83333
BUD;PRO;2008;4;AOS ;EPIN ;PFOR;G000;417
BUD;PRO;2008;4;AOS ;EPIN ;PPRO;G000;16250
BUD;PRO;2008;4;APH ;ECAE ;PDVP;G000;2167
BUD;PRO;2008;4;APH ;ECAE ;PEXP;GIFS;3391
BUD;PRO;2008;4;APH ;ECAE ;PPRO;G000;217
BUD;PRO;2008;4;APH ;ELHA ;PDVP;G000;14500
BUD;PRO;2008;4;APH ;ELHA ;PEXP;GIFS;22692
BUD;PRO;2008;4;APH ;ELHA ;PPRO;G000;1450
BUD;PRO;2008;4;APH ;EPIN ;PDVP;G000;25000
BUD;PRO;2008;4;APH ;EROU ;PDVP;G000;11250
BUD;PRO;2008;4;APH ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;4;APH ;EROU ;PEXP;GIFS;6917
BUD;PRO;2008;4;APH ;EROU ;PFOR;G000;208
BUD;PRO;2008;4;APH ;EROU ;PPRO;G000;833
BUD;PRO;2008;4;APL ;ELYO ;PEXP;GIFD;1250
BUD;PRO;2008;4;APL ;ELYO ;PEXP;GIFS;147917
BUD;PRO;2008;4;APL ;ELYO ;PFOR;G000;833
BUD;PRO;2008;4;APW ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;4;APW ;EPTE ;PEXP;GIFS;165000
BUD;PRO;2008;4;APW ;EPTE ;PPRO;G000;5833
BUD;PRO;2008;4;ARB ;E001 ;PDVP;G000;3333
BUD;PRO;2008;4;ARB ;E001 ;PEXP;GIFD;6250
BUD;PRO;2008;4;ARB ;E001 ;PEXP;GIFS;125000
BUD;PRO;2008;4;ARB ;E001 ;PFOR;G000;417
BUD;PRO;2008;4;ARB ;E001 ;PPRO;G000;3333
BUD;PRO;2008;4;ARS ;EPIN ;PEXP;GIFS;25000
BUD;PRO;2008;4;ATB ;ECAE ;PDVP;G000;975
BUD;PRO;2008;4;ATB ;ECAE ;PEXP;GIFS;5330
BUD;PRO;2008;4;ATB ;ECAE ;PFOR;G000;54
BUD;PRO;2008;4;ATB ;ECAE ;PPRO;G000;704
BUD;PRO;2008;4;ATB ;ELHA ;PDVP;G000;6525
BUD;PRO;2008;4;ATB ;ELHA ;PEXP;GIFS;35670
BUD;PRO;2008;4;ATB ;ELHA ;PFOR;G000;363
BUD;PRO;2008;4;ATB ;ELHA ;PPRO;G000;4713
BUD;PRO;2008;4;AVB ;ENIO ;PEXP;GIFD;50000
BUD;PRO;2008;4;AVB ;ENIO ;PEXP;GIFS;75000
BUD;PRO;2008;4;AVB ;ENIO ;PFOR;G000;1250
BUD;PRO;2008;4;AVB ;ENIO ;PPRO;G000;4167
BUD;PRO;2008;5;AAS ;EPBA ;PDVP;G000;25000
BUD;PRO;2008;5;AAS ;EPBA ;PEXP;GIFS;250000
BUD;PRO;2008;5;AAS ;EPBA ;PPRO;G000;8333
BUD;PRO;2008;5;ABD ;EPIN ;PDVP;G000;10000
BUD;PRO;2008;5;ABD ;EPIN ;PEXP;GIFD;1250
BUD;PRO;2008;5;ABD ;EPIN ;PEXP;GIFS;150000
BUD;PRO;2008;5;ABD ;EPIN ;PFOR;G000;417
BUD;PRO;2008;5;ABD ;EPIN ;PPRO;G000;5000
BUD;PRO;2008;5;ABF ;ELAN ;PDVP;G000;16667
BUD;PRO;2008;5;ABF ;ELAN ;PEXP;GIFD;833
BUD;PRO;2008;5;ABF ;ELAN ;PEXP;GIFS;145833
BUD;PRO;2008;5;ABF ;ELAN ;PFOR;G000;833
BUD;PRO;2008;5;ABF ;ELAN ;PPRO;G000;2500
BUD;PRO;2008;5;ACC ;EAIX ;PDVP;G000;2064
BUD;PRO;2008;5;ACC ;EAIX ;PEXP;GIFD;153
BUD;PRO;2008;5;ACC ;EAIX ;PEXP;GIFS;15827
BUD;PRO;2008;5;ACC ;EAIX ;PFOR;G000;153
BUD;PRO;2008;5;ACC ;EAIX ;PPRO;G000;765
BUD;PRO;2008;5;ACC ;ESOP ;PDVP;G000;9186
BUD;PRO;2008;5;ACC ;ESOP ;PEXP;GIFD;680
BUD;PRO;2008;5;ACC ;ESOP ;PEXP;GIFS;70423
BUD;PRO;2008;5;ACC ;ESOP ;PFOR;G000;680
BUD;PRO;2008;5;ACC ;ESOP ;PPRO;G000;3402
BUD;PRO;2008;5;ACS ;ELIL ;PDVP;G000;3333
BUD;PRO;2008;5;ACS ;ELIL ;PEXP;GIFD;7250
BUD;PRO;2008;5;ACS ;ELIL ;PEXP;GIFS;112333
BUD;PRO;2008;5;ACS ;ELIL ;PFOR;G000;833
BUD;PRO;2008;5;ACS ;ELIL ;PPRO;G000;9583
BUD;PRO;2008;5;AE B;ECAE ;PDVP;G000;542
BUD;PRO;2008;5;AE B;ECAE ;PEXP;GIFS;18958
BUD;PRO;2008;5;AE B;ECAE ;PPRO;G000;542
BUD;PRO;2008;5;AE B;ELHA ;PDVP;G000;3625
BUD;PRO;2008;5;AE B;ELHA ;PEXP;GIFS;126875
BUD;PRO;2008;5;AE B;ELHA ;PPRO;G000;3625
BUD;PRO;2008;5;AEB ;ENIO ;PDVP;G000;166667
BUD;PRO;2008;5;AEP ;EBDX ;PDVP;G000;5000
BUD;PRO;2008;5;AEP ;EBDX ;PEXP;GIFD;8333
BUD;PRO;2008;5;AEP ;EBDX ;PEXP;GIFS;141667
BUD;PRO;2008;5;AEP ;EBDX ;PFOR;G000;1667
BUD;PRO;2008;5;AEP ;EBDX ;PPRO;G000;1667
BUD;PRO;2008;5;AFGV;EAIX ;PDVP;G000;2753
BUD;PRO;2008;5;AFGV;EAIX ;PEXP;GIFD;306
BUD;PRO;2008;5;AFGV;EAIX ;PEXP;GIFS;2905
BUD;PRO;2008;5;AFGV;EAIX ;PFOR;G000;612
BUD;PRO;2008;5;AFGV;EAIX ;PPRO;G000;459
BUD;PRO;2008;5;AFGV;ESOP ;PDVP;G000;12248
BUD;PRO;2008;5;AFGV;ESOP ;PEXP;GIFD;1361
BUD;PRO;2008;5;AFGV;ESOP ;PEXP;GIFS;12928
BUD;PRO;2008;5;AFGV;ESOP ;PFOR;G000;2722
BUD;PRO;2008;5;AFGV;ESOP ;PPRO;G000;2041
BUD;PRO;2008;5;AGB ;ENIO ;PEXP;GIFD;41667
BUD;PRO;2008;5;AGB ;ENIO ;PEXP;GIFS;211250
BUD;PRO;2008;5;AGJ ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;5;AGJ ;EPTE ;PEXP;GIFS;144167
BUD;PRO;2008;5;AGJ ;EPTE ;PPRO;G000;18333
BUD;PRO;2008;5;AIZ ;ETRS ;PDVP;G000;1167
BUD;PRO;2008;5;AIZ ;ETRS ;PEXP;GIFD;500
BUD;PRO;2008;5;AIZ ;ETRS ;PEXP;GIFS;30833
BUD;PRO;2008;5;AIZ ;ETRS ;PFOR;G000;167
BUD;PRO;2008;5;AIZ ;ETRS ;PPRO;G000;667
BUD;PRO;2008;5;AJA ;ETOU ;PDVP;G000;3333
BUD;PRO;2008;5;AJA ;ETOU ;PEXP;GIFD;9167
BUD;PRO;2008;5;AJA ;ETOU ;PEXP;GIFS;66667
BUD;PRO;2008;5;AJA ;ETOU ;PFOR;G000;1667
BUD;PRO;2008;5;AJA ;ETOU ;PPRO;G000;2500
BUD;PRO;2008;5;AJS ;ECAE ;PEXP;GIFS;4073
BUD;PRO;2008;5;AJS ;ELHA ;PEXP;GIFS;27260
BUD;PRO;2008;5;AJS ;EROU ;PDVP;G000;9583
BUD;PRO;2008;5;AJS ;EROU ;PEXP;GIFD;3937
BUD;PRO;2008;5;AJS ;EROU ;PEXP;GIFS;100458
BUD;PRO;2008;5;AJS ;EROU ;PFOR;G000;833
BUD;PRO;2008;5;AJS ;EROU ;PPRO;G000;8875
BUD;PRO;2008;5;AMB ;E001 ;PDVP;G000;11667
BUD;PRO;2008;5;AMB ;E001 ;PEXP;GIFD;4167
BUD;PRO;2008;5;AMB ;E001 ;PEXP;GIFS;19583
BUD;PRO;2008;5;AMB ;E001 ;PFOR;G000;417
BUD;PRO;2008;5;AMB ;E001 ;PPRO;G000;5000
BUD;PRO;2008;5;ANC ;EREN ;PDVP;G000;108333
BUD;PRO;2008;5;ANC ;EREN ;PEXP;GIFD;833
BUD;PRO;2008;5;ANC ;EREN ;PEXP;GIFS;142500
BUD;PRO;2008;5;ANC ;EREN ;PFOR;G000;2500
BUD;PRO;2008;5;ANC ;EREN ;PPRO;G000;833
BUD;PRO;2008;5;AOL ;EREN ;PDVP;G000;149583
BUD;PRO;2008;5;AOL ;EREN ;PEXP;GIFD;9583
BUD;PRO;2008;5;AOL ;EREN ;PEXP;GIFS;160417
BUD;PRO;2008;5;AOL ;EREN ;PFOR;G000;10833
BUD;PRO;2008;5;AOL ;EREN ;PPRO;G000;14583
BUD;PRO;2008;5;AOS ;EPIN ;PEXP;GIFS;83333
BUD;PRO;2008;5;AOS ;EPIN ;PFOR;G000;417
BUD;PRO;2008;5;AOS ;EPIN ;PPRO;G000;16250
BUD;PRO;2008;5;APH ;ECAE ;PDVP;G000;2167
BUD;PRO;2008;5;APH ;ECAE ;PEXP;GIFS;3391
BUD;PRO;2008;5;APH ;ECAE ;PPRO;G000;217
BUD;PRO;2008;5;APH ;ELHA ;PDVP;G000;14500
BUD;PRO;2008;5;APH ;ELHA ;PEXP;GIFS;22692
BUD;PRO;2008;5;APH ;ELHA ;PPRO;G000;1450
BUD;PRO;2008;5;APH ;EPIN ;PDVP;G000;25000
BUD;PRO;2008;5;APH ;EROU ;PDVP;G000;11250
BUD;PRO;2008;5;APH ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;5;APH ;EROU ;PEXP;GIFS;6917
BUD;PRO;2008;5;APH ;EROU ;PFOR;G000;208
BUD;PRO;2008;5;APH ;EROU ;PPRO;G000;833
BUD;PRO;2008;5;APL ;ELYO ;PEXP;GIFD;1250
BUD;PRO;2008;5;APL ;ELYO ;PEXP;GIFS;147917
BUD;PRO;2008;5;APL ;ELYO ;PFOR;G000;833
BUD;PRO;2008;5;APW ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;5;APW ;EPTE ;PEXP;GIFS;165000
BUD;PRO;2008;5;APW ;EPTE ;PPRO;G000;5833
BUD;PRO;2008;5;ARB ;E001 ;PDVP;G000;3333
BUD;PRO;2008;5;ARB ;E001 ;PEXP;GIFD;6250
BUD;PRO;2008;5;ARB ;E001 ;PEXP;GIFS;125000
BUD;PRO;2008;5;ARB ;E001 ;PFOR;G000;417
BUD;PRO;2008;5;ARB ;E001 ;PPRO;G000;3333
BUD;PRO;2008;5;ARS ;EPIN ;PEXP;GIFS;25000
BUD;PRO;2008;5;ATB ;ECAE ;PDVP;G000;1246
BUD;PRO;2008;5;ATB ;ECAE ;PEXP;GIFD;431
BUD;PRO;2008;5;ATB ;ECAE ;PEXP;GIFS;9279
BUD;PRO;2008;5;ATB ;ECAE ;PFOR;G000;54
BUD;PRO;2008;5;ATB ;ECAE ;PPRO;G000;1164
BUD;PRO;2008;5;ATB ;ELHA ;PDVP;G000;8338
BUD;PRO;2008;5;ATB ;ELHA ;PEXP;GIFD;2882
BUD;PRO;2008;5;ATB ;ELHA ;PEXP;GIFS;62096
BUD;PRO;2008;5;ATB ;ELHA ;PFOR;G000;363
BUD;PRO;2008;5;ATB ;ELHA ;PPRO;G000;7794
BUD;PRO;2008;5;AVB ;ENIO ;PEXP;GIFD;50000
BUD;PRO;2008;5;AVB ;ENIO ;PEXP;GIFS;75000
BUD;PRO;2008;5;AVB ;ENIO ;PFOR;G000;1250
BUD;PRO;2008;5;AVB ;ENIO ;PPRO;G000;4167
BUD;PRO;2008;6;AAS ;EPBA ;PDVP;G000;25000
BUD;PRO;2008;6;AAS ;EPBA ;PEXP;GIFS;250000
BUD;PRO;2008;6;AAS ;EPBA ;PPRO;G000;8333
BUD;PRO;2008;6;ABD ;EPIN ;PDVP;G000;10000
BUD;PRO;2008;6;ABD ;EPIN ;PEXP;GIFD;1250
BUD;PRO;2008;6;ABD ;EPIN ;PEXP;GIFS;150000
BUD;PRO;2008;6;ABD ;EPIN ;PFOR;G000;417
BUD;PRO;2008;6;ABD ;EPIN ;PPRO;G000;5000
BUD;PRO;2008;6;ABF ;ELAN ;PDVP;G000;16667
BUD;PRO;2008;6;ABF ;ELAN ;PEXP;GIFD;833
BUD;PRO;2008;6;ABF ;ELAN ;PEXP;GIFS;145833
BUD;PRO;2008;6;ABF ;ELAN ;PFOR;G000;833
BUD;PRO;2008;6;ABF ;ELAN ;PPRO;G000;2500
BUD;PRO;2008;6;ACC ;EAIX ;PDVP;G000;2064
BUD;PRO;2008;6;ACC ;EAIX ;PEXP;GIFD;153
BUD;PRO;2008;6;ACC ;EAIX ;PEXP;GIFS;15827
BUD;PRO;2008;6;ACC ;EAIX ;PFOR;G000;153
BUD;PRO;2008;6;ACC ;EAIX ;PPRO;G000;765
BUD;PRO;2008;6;ACC ;ESOP ;PDVP;G000;9186
BUD;PRO;2008;6;ACC ;ESOP ;PEXP;GIFD;680
BUD;PRO;2008;6;ACC ;ESOP ;PEXP;GIFS;70423
BUD;PRO;2008;6;ACC ;ESOP ;PFOR;G000;680
BUD;PRO;2008;6;ACC ;ESOP ;PPRO;G000;3402
BUD;PRO;2008;6;ACS ;ELIL ;PDVP;G000;3333
BUD;PRO;2008;6;ACS ;ELIL ;PEXP;GIFD;7250
BUD;PRO;2008;6;ACS ;ELIL ;PEXP;GIFS;112333
BUD;PRO;2008;6;ACS ;ELIL ;PFOR;G000;833
BUD;PRO;2008;6;ACS ;ELIL ;PPRO;G000;9583
BUD;PRO;2008;6;AE B;ECAE ;PDVP;G000;542
BUD;PRO;2008;6;AE B;ECAE ;PEXP;GIFS;18958
BUD;PRO;2008;6;AE B;ECAE ;PPRO;G000;542
BUD;PRO;2008;6;AE B;ELHA ;PDVP;G000;3625
BUD;PRO;2008;6;AE B;ELHA ;PEXP;GIFS;126875
BUD;PRO;2008;6;AE B;ELHA ;PPRO;G000;3625
BUD;PRO;2008;6;AEB ;ENIO ;PDVP;G000;166667
BUD;PRO;2008;6;AEP ;EBDX ;PDVP;G000;5000
BUD;PRO;2008;6;AEP ;EBDX ;PEXP;GIFD;8333
BUD;PRO;2008;6;AEP ;EBDX ;PEXP;GIFS;141667
BUD;PRO;2008;6;AEP ;EBDX ;PFOR;G000;1667
BUD;PRO;2008;6;AEP ;EBDX ;PPRO;G000;1667
BUD;PRO;2008;6;AFGV;EAIX ;PDVP;G000;2753
BUD;PRO;2008;6;AFGV;EAIX ;PEXP;GIFD;306
BUD;PRO;2008;6;AFGV;EAIX ;PEXP;GIFS;2905
BUD;PRO;2008;6;AFGV;EAIX ;PFOR;G000;612
BUD;PRO;2008;6;AFGV;EAIX ;PPRO;G000;459
BUD;PRO;2008;6;AFGV;ESOP ;PDVP;G000;12248
BUD;PRO;2008;6;AFGV;ESOP ;PEXP;GIFD;1361
BUD;PRO;2008;6;AFGV;ESOP ;PEXP;GIFS;12928
BUD;PRO;2008;6;AFGV;ESOP ;PFOR;G000;2722
BUD;PRO;2008;6;AFGV;ESOP ;PPRO;G000;2041
BUD;PRO;2008;6;AGB ;ENIO ;PEXP;GIFD;41667
BUD;PRO;2008;6;AGB ;ENIO ;PEXP;GIFS;211250
BUD;PRO;2008;6;AGJ ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;6;AGJ ;EPTE ;PEXP;GIFS;144167
BUD;PRO;2008;6;AGJ ;EPTE ;PPRO;G000;18333
BUD;PRO;2008;6;AIZ ;ETRS ;PDVP;G000;1167
BUD;PRO;2008;6;AIZ ;ETRS ;PEXP;GIFD;500
BUD;PRO;2008;6;AIZ ;ETRS ;PEXP;GIFS;30833
BUD;PRO;2008;6;AIZ ;ETRS ;PFOR;G000;167
BUD;PRO;2008;6;AIZ ;ETRS ;PPRO;G000;667
BUD;PRO;2008;6;AJA ;ETOU ;PDVP;G000;3333
BUD;PRO;2008;6;AJA ;ETOU ;PEXP;GIFD;9167
BUD;PRO;2008;6;AJA ;ETOU ;PEXP;GIFS;66667
BUD;PRO;2008;6;AJA ;ETOU ;PFOR;G000;1667
BUD;PRO;2008;6;AJA ;ETOU ;PPRO;G000;2500
BUD;PRO;2008;6;AJS ;ECAE ;PEXP;GIFS;4073
BUD;PRO;2008;6;AJS ;ELHA ;PEXP;GIFS;27260
BUD;PRO;2008;6;AJS ;EROU ;PDVP;G000;9583
BUD;PRO;2008;6;AJS ;EROU ;PEXP;GIFD;3937
BUD;PRO;2008;6;AJS ;EROU ;PEXP;GIFS;100458
BUD;PRO;2008;6;AJS ;EROU ;PFOR;G000;833
BUD;PRO;2008;6;AJS ;EROU ;PPRO;G000;8875
BUD;PRO;2008;6;AMB ;E001 ;PDVP;G000;11667
BUD;PRO;2008;6;AMB ;E001 ;PEXP;GIFD;4167
BUD;PRO;2008;6;AMB ;E001 ;PEXP;GIFS;19583
BUD;PRO;2008;6;AMB ;E001 ;PFOR;G000;417
BUD;PRO;2008;6;AMB ;E001 ;PPRO;G000;5000
BUD;PRO;2008;6;ANC ;EREN ;PDVP;G000;108333
BUD;PRO;2008;6;ANC ;EREN ;PEXP;GIFD;833
BUD;PRO;2008;6;ANC ;EREN ;PEXP;GIFS;142500
BUD;PRO;2008;6;ANC ;EREN ;PFOR;G000;2500
BUD;PRO;2008;6;ANC ;EREN ;PPRO;G000;833
BUD;PRO;2008;6;AOL ;EREN ;PDVP;G000;149583
BUD;PRO;2008;6;AOL ;EREN ;PEXP;GIFD;9583
BUD;PRO;2008;6;AOL ;EREN ;PEXP;GIFS;160417
BUD;PRO;2008;6;AOL ;EREN ;PFOR;G000;10833
BUD;PRO;2008;6;AOL ;EREN ;PPRO;G000;14583
BUD;PRO;2008;6;AOS ;EPIN ;PEXP;GIFS;83333
BUD;PRO;2008;6;AOS ;EPIN ;PFOR;G000;417
BUD;PRO;2008;6;AOS ;EPIN ;PPRO;G000;16250
BUD;PRO;2008;6;APH ;ECAE ;PDVP;G000;2167
BUD;PRO;2008;6;APH ;ECAE ;PEXP;GIFS;3391
BUD;PRO;2008;6;APH ;ECAE ;PPRO;G000;217
BUD;PRO;2008;6;APH ;ELHA ;PDVP;G000;14500
BUD;PRO;2008;6;APH ;ELHA ;PEXP;GIFS;22692
BUD;PRO;2008;6;APH ;ELHA ;PPRO;G000;1450
BUD;PRO;2008;6;APH ;EPIN ;PDVP;G000;25000
BUD;PRO;2008;6;APH ;EROU ;PDVP;G000;11250
BUD;PRO;2008;6;APH ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;6;APH ;EROU ;PEXP;GIFS;6917
BUD;PRO;2008;6;APH ;EROU ;PFOR;G000;208
BUD;PRO;2008;6;APH ;EROU ;PPRO;G000;833
BUD;PRO;2008;6;APL ;ELYO ;PEXP;GIFD;1250
BUD;PRO;2008;6;APL ;ELYO ;PEXP;GIFS;147917
BUD;PRO;2008;6;APL ;ELYO ;PFOR;G000;833
BUD;PRO;2008;6;APW ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;6;APW ;EPTE ;PEXP;GIFS;165000
BUD;PRO;2008;6;APW ;EPTE ;PPRO;G000;5833
BUD;PRO;2008;6;ARB ;E001 ;PDVP;G000;3333
BUD;PRO;2008;6;ARB ;E001 ;PEXP;GIFD;6250
BUD;PRO;2008;6;ARB ;E001 ;PEXP;GIFS;125000
BUD;PRO;2008;6;ARB ;E001 ;PFOR;G000;417
